Date,Day of Week,Month,Full Time,Time,AM/PM,Visitor,Goals,Home,Goals.1,Att.,LOG,Lagged_attendance_1,Lagged_attendance_2,Lagged_attendance_3,Attendance_moving_avg
3/10/2016,Thu,Mar,7:30 PM,7:30,PM,Winnipeg Jets,2,Detroit Red Wings,3,20027.0,2:29,17565.0,18374.0,18889.0,18655.333333333332
3/10/2016,Thu,Mar,7:30 PM,7:30,PM,Ottawa Senators,2,Florida Panthers,6,15051.0,2:33,20027.0,17565.0,18374.0,17547.666666666668
3/10/2016,Thu,Mar,8:00 PM,8:00,PM,Edmonton Oilers,2,Minnesota Wild,1,19058.0,2:23,15051.0,20027.0,17565.0,18045.333333333332
3/10/2016,Thu,Mar,7:30 PM,7:30,PM,Buffalo Sabres,2,Montreal Canadiens,3,21288.0,2:54,19058.0,15051.0,20027.0,18465.666666666668
3/10/2016,Thu,Mar,10:30 PM,10:30,PM,New Jersey Devils,3,San Jose Sharks,0,16234.0,2:22,21288.0,19058.0,15051.0,18860.0
3/11/2016,Fri,Mar,7:00 PM,7:00,PM,Pittsburgh Penguins,3,Columbus Blue Jackets,2,18205.0,2:31,16234.0,21288.0,19058.0,18575.666666666668
3/11/2016,Fri,Mar,9:00 PM,9:00,PM,Arizona Coyotes,4,Calgary Flames,1,19289.0,2:26,18205.0,16234.0,21288.0,17909.333333333332
3/11/2016,Fri,Mar,8:30 PM,8:30,PM,Chicago Blackhawks,2,Dallas Stars,5,18532.0,2:33,19289.0,18205.0,16234.0,18675.333333333332
3/11/2016,Fri,Mar,8:00 PM,8:00,PM,Anaheim Ducks,2,St. Louis Blues,5,19412.0,2:28,18532.0,19289.0,18205.0,19077.666666666668
3/11/2016,Fri,Mar,7:30 PM,7:30,PM,Philadelphia Flyers,3,Tampa Bay Lightning,1,19092.0,2:20,19412.0,18532.0,19289.0,19012.0
3/12/2016,Sat,Mar,1:00 PM,1:00,PM,New York Islanders,1,Boston Bruins,3,17565.0,2:27,19092.0,19412.0,18532.0,18689.666666666668
3/12/2016,Sat,Mar,1:00 PM,1:00,PM,Carolina Hurricanes,2,Buffalo Sabres,3,19070.0,2:35,17565.0,19092.0,19412.0,18575.666666666668
3/12/2016,Sat,Mar,9:00 PM,9:00,PM,St. Louis Blues,5,Dallas Stars,4,18532.0,2:35,19070.0,17565.0,19092.0,18389.0
3/12/2016,Sat,Mar,2:00 PM,2:00,PM,New York Rangers,2,Detroit Red Wings,3,20027.0,2:37,18532.0,19070.0,17565.0,19209.666666666668
3/12/2016,Sat,Mar,10:00 PM,10:00,PM,Arizona Coyotes,4,Edmonton Oilers,0,16839.0,2:29,20027.0,18532.0,19070.0,18466.0
3/12/2016,Sat,Mar,7:00 PM,7:00,PM,Philadelphia Flyers,4,Florida Panthers,5,19404.0,2:50,16839.0,20027.0,18532.0,18756.666666666668
3/12/2016,Sat,Mar,10:30 PM,10:30,PM,New Jersey Devils,2,Los Angeles Kings,1,18412.0,2:30,19404.0,16839.0,20027.0,18218.333333333332
3/12/2016,Sat,Mar,7:00 PM,7:00,PM,Minnesota Wild,4,Montreal Canadiens,1,21288.0,2:28,18412.0,19404.0,16839.0,19701.333333333332
3/12/2016,Sat,Mar,7:00 PM,7:00,PM,Toronto Maple Leafs,0,Ottawa Senators,4,18557.0,2:27,21288.0,18412.0,19404.0,19419.0
3/12/2016,Sat,Mar,10:30 PM,10:30,PM,Washington Capitals,2,San Jose Sharks,5,17562.0,2:26,18557.0,21288.0,18412.0,19135.666666666668
3/12/2016,Sat,Mar,10:00 PM,10:00,PM,Nashville Predators,2,Vancouver Canucks,4,18570.0,2:24,17562.0,18557.0,21288.0,18229.666666666668
3/12/2016,Sat,Mar,7:00 PM,7:00,PM,Colorado Avalanche,2,Winnipeg Jets,3,15294.0,2:29,18570.0,17562.0,18557.0,17142.0
3/13/2016,Sun,Mar,3:00 PM,3:00,PM,Tampa Bay Lightning,4,Columbus Blue Jackets,0,14701.0,2:26,15294.0,18570.0,17562.0,16188.333333333334
3/13/2016,Sun,Mar,7:30 PM,7:30,PM,Toronto Maple Leafs,1,Detroit Red Wings,0,20027.0,2:40,14701.0,15294.0,18570.0,16674.0
3/13/2016,Sun,Mar,12:30 PM,12:30,PM,Pittsburgh Penguins,5,New York Rangers,3,18006.0,2:25,20027.0,14701.0,15294.0,17578.0
3/14/2016,Mon,Mar,10:00 PM,10:00,PM,New Jersey Devils,1,Anaheim Ducks,7,15423.0,2:33,18006.0,20027.0,14701.0,17818.666666666668
3/14/2016,Mon,Mar,9:00 PM,9:00,PM,St. Louis Blues,4,Calgary Flames,7,19107.0,2:43,15423.0,18006.0,20027.0,17512.0
3/14/2016,Mon,Mar,8:00 PM,8:00,PM,Los Angeles Kings,5,Chicago Blackhawks,0,22170.0,2:32,19107.0,15423.0,18006.0,18900.0
3/14/2016,Mon,Mar,9:00 PM,9:00,PM,Nashville Predators,3,Edmonton Oilers,2,16839.0,2:33,22170.0,19107.0,15423.0,19372.0
3/14/2016,Mon,Mar,7:00 PM,7:00,PM,Florida Panthers,2,New York Islanders,3,14106.0,2:18,16839.0,22170.0,19107.0,17705.0
3/14/2016,Mon,Mar,10:00 PM,10:00,PM,Winnipeg Jets,5,Vancouver Canucks,2,18361.0,2:14,14106.0,16839.0,22170.0,16435.333333333332
3/15/2016,Tue,Mar,8:30 PM,8:30,PM,Los Angeles Kings,5,Dallas Stars,2,18532.0,2:27,18361.0,14106.0,16839.0,16999.666666666668
3/15/2016,Tue,Mar,7:30 PM,7:30,PM,Florida Panthers,4,Montreal Canadiens,1,21288.0,2:31,18532.0,18361.0,14106.0,19393.666666666668
3/15/2016,Tue,Mar,7:30 PM,7:30,PM,Minnesota Wild,2,Ottawa Senators,3,18966.0,2:34,21288.0,18532.0,18361.0,19595.333333333332
3/15/2016,Tue,Mar,7:30 PM,7:30,PM,Detroit Red Wings,3,Philadelphia Flyers,4,19806.0,2:43,18966.0,21288.0,18532.0,20020.0
3/15/2016,Tue,Mar,7:00 PM,7:00,PM,New York Islanders,1,Pittsburgh Penguins,2,18456.0,2:41,19806.0,18966.0,21288.0,19076.0
3/15/2016,Tue,Mar,10:00 PM,10:00,PM,Boston Bruins,2,San Jose Sharks,3,16624.0,2:30,18456.0,19806.0,18966.0,18295.333333333332
3/15/2016,Tue,Mar,7:30 PM,7:30,PM,Tampa Bay Lightning,1,Toronto Maple Leafs,4,18874.0,2:27,16624.0,18456.0,19806.0,17984.666666666668
3/15/2016,Tue,Mar,7:00 PM,7:00,PM,Carolina Hurricanes,1,Washington Capitals,2,18506.0,2:22,18874.0,16624.0,18456.0,18001.333333333332
3/16/2016,Wed,Mar,10:30 PM,10:30,PM,New York Rangers,2,Anaheim Ducks,1,15400.0,2:29,18506.0,18874.0,16624.0,17593.333333333332
3/16/2016,Wed,Mar,7:00 PM,7:00,PM,Montreal Canadiens,3,Buffalo Sabres,2,18815.0,2:58,15400.0,18506.0,18874.0,17573.666666666668
3/16/2016,Wed,Mar,10:00 PM,10:00,PM,Winnipeg Jets,1,Calgary Flames,4,18929.0,2:31,18815.0,15400.0,18506.0,17714.666666666668
3/16/2016,Wed,Mar,8:00 PM,8:00,PM,Philadelphia Flyers,3,Chicago Blackhawks,2,22113.0,2:20,18929.0,18815.0,15400.0,19952.333333333332
3/16/2016,Wed,Mar,9:30 PM,9:30,PM,St. Louis Blues,4,Edmonton Oilers,6,16839.0,2:39,22113.0,18929.0,18815.0,19293.666666666668
3/16/2016,Wed,Mar,10:00 PM,10:00,PM,Colorado Avalanche,3,Vancouver Canucks,1,18426.0,2:20,16839.0,22113.0,18929.0,19126.0
3/17/2016,Thu,Mar,10:00 PM,10:00,PM,San Jose Sharks,1,Arizona Coyotes,3,13005.0,2:28,18426.0,16839.0,22113.0,16090.0
3/17/2016,Thu,Mar,7:00 PM,7:00,PM,Detroit Red Wings,3,Columbus Blue Jackets,1,14415.0,2:29,13005.0,18426.0,16839.0,15282.0
3/17/2016,Thu,Mar,8:30 PM,8:30,PM,Tampa Bay Lightning,3,Dallas Stars,4,18532.0,2:30,14415.0,13005.0,18426.0,15317.333333333334
3/17/2016,Thu,Mar,10:30 PM,10:30,PM,New York Rangers,3,Los Angeles Kings,4,18230.0,2:36,18532.0,14415.0,13005.0,17059.0
3/17/2016,Thu,Mar,7:00 PM,7:00,PM,Minnesota Wild,4,New Jersey Devils,7,15114.0,2:32,18230.0,18532.0,14415.0,17292.0
3/17/2016,Thu,Mar,8:00 PM,8:00,PM,New York Islanders,2,Nashville Predators,4,17113.0,2:26,15114.0,18230.0,18532.0,16819.0
3/17/2016,Thu,Mar,7:00 PM,7:00,PM,Carolina Hurricanes,2,Pittsburgh Penguins,4,18455.0,2:31,17113.0,15114.0,18230.0,16894.0
3/17/2016,Thu,Mar,7:30 PM,7:30,PM,Florida Panthers,4,Toronto Maple Leafs,1,18922.0,2:32,18455.0,17113.0,15114.0,18163.333333333332
3/18/2016,Fri,Mar,10:00 PM,10:00,PM,Boston Bruins,0,Anaheim Ducks,4,16707.0,2:20,18922.0,18455.0,17113.0,18028.0
3/18/2016,Fri,Mar,7:00 PM,7:00,PM,Ottawa Senators,1,Buffalo Sabres,3,19070.0,2:35,16707.0,18922.0,18455.0,18233.0
3/18/2016,Fri,Mar,9:00 PM,9:00,PM,Colorado Avalanche,4,Calgary Flames,3,19289.0,2:43,19070.0,16707.0,18922.0,18355.333333333332
3/18/2016,Fri,Mar,9:00 PM,9:00,PM,Vancouver Canucks,0,Edmonton Oilers,2,16839.0,2:29,19289.0,19070.0,16707.0,18399.333333333332
3/18/2016,Fri,Mar,8:00 PM,8:00,PM,Chicago Blackhawks,4,Winnipeg Jets,0,15294.0,2:23,16839.0,19289.0,19070.0,17140.666666666668
3/18/2016,Fri,Mar,7:00 PM,7:00,PM,Nashville Predators,1,Washington Capitals,4,18506.0,2:28,15294.0,16839.0,19289.0,16879.666666666668
3/19/2016,Sat,Mar,10:00 PM,10:00,PM,Tampa Bay Lightning,2,Arizona Coyotes,0,14183.0,2:35,18506.0,15294.0,16839.0,15994.333333333334
3/19/2016,Sat,Mar,7:00 PM,7:00,PM,New Jersey Devils,3,Columbus Blue Jackets,6,14447.0,2:36,14183.0,18506.0,15294.0,15712.0
3/19/2016,Sat,Mar,8:00 PM,8:00,PM,New York Islanders,0,Dallas Stars,3,18532.0,2:21,14447.0,14183.0,18506.0,15720.666666666666
3/19/2016,Sat,Mar,7:00 PM,7:00,PM,Detroit Red Wings,5,Florida Panthers,3,20817.0,2:38,18532.0,14447.0,14183.0,17932.0
3/19/2016,Sat,Mar,10:30 PM,10:30,PM,Boston Bruins,1,Los Angeles Kings,2,18373.0,2:26,20817.0,18532.0,14447.0,19240.666666666668
3/19/2016,Sat,Mar,2:00 PM,2:00,PM,Carolina Hurricanes,2,Minnesota Wild,3,19044.0,2:38,18373.0,20817.0,18532.0,19411.333333333332
3/19/2016,Sat,Mar,7:00 PM,7:00,PM,Montreal Canadiens,0,Ottawa Senators,5,19722.0,2:27,19044.0,18373.0,20817.0,19046.333333333332
3/19/2016,Sat,Mar,1:00 PM,1:00,PM,Pittsburgh Penguins,4,Philadelphia Flyers,1,19967.0,2:39,19722.0,19044.0,18373.0,19577.666666666668
3/19/2016,Sat,Mar,4:00 PM,4:00,PM,New York Rangers,1,San Jose Sharks,4,16888.0,2:30,19967.0,19722.0,19044.0,18859.0
3/19/2016,Sat,Mar,7:00 PM,7:00,PM,Buffalo Sabres,1,Toronto Maple Leafs,4,18829.0,2:30,16888.0,19967.0,19722.0,18561.333333333332
3/19/2016,Sat,Mar,10:00 PM,10:00,PM,St. Louis Blues,3,Vancouver Canucks,0,18402.0,2:29,18829.0,16888.0,19967.0,18039.666666666668
3/20/2016,Sun,Mar,8:30 PM,8:30,PM,Minnesota Wild,3,Chicago Blackhawks,2,22059.0,2:50,18402.0,18829.0,16888.0,19763.333333333332
3/20/2016,Sun,Mar,9:30 PM,9:30,PM,Colorado Avalanche,3,Edmonton Oilers,2,16839.0,2:27,22059.0,18402.0,18829.0,19100.0
3/20/2016,Sun,Mar,7:00 PM,7:00,PM,Calgary Flames,4,Montreal Canadiens,1,21288.0,2:25,16839.0,22059.0,18402.0,20062.0
3/20/2016,Sun,Mar,5:00 PM,5:00,PM,Columbus Blue Jackets,1,New Jersey Devils,2,15146.0,2:26,21288.0,16839.0,22059.0,17757.666666666668
3/20/2016,Sun,Mar,6:00 PM,6:00,PM,Washington Capitals,2,Pittsburgh Penguins,6,18656.0,2:41,15146.0,21288.0,16839.0,18363.333333333332
3/20/2016,Sun,Mar,10:00 PM,10:00,PM,Arizona Coyotes,0,San Jose Sharks,3,15756.0,2:29,18656.0,15146.0,21288.0,16519.333333333332
3/20/2016,Sun,Mar,3:00 PM,3:00,PM,Anaheim Ducks,3,Winnipeg Jets,2,15294.0,2:40,15756.0,18656.0,15146.0,16568.666666666668
3/21/2016,Mon,Mar,8:00 PM,8:00,PM,Los Angeles Kings,2,Nashville Predators,5,17113.0,2:30,15294.0,15756.0,18656.0,16054.333333333334
3/21/2016,Mon,Mar,7:30 PM,7:30,PM,Philadelphia Flyers,4,New York Islanders,1,14329.0,2:23,17113.0,15294.0,15756.0,15578.666666666666
3/21/2016,Mon,Mar,7:00 PM,7:00,PM,Florida Panthers,2,New York Rangers,4,18006.0,2:36,14329.0,17113.0,15294.0,16482.666666666668
3/21/2016,Mon,Mar,7:30 PM,7:30,PM,Calgary Flames,2,Toronto Maple Leafs,5,19069.0,2:32,18006.0,14329.0,17113.0,17134.666666666668
3/22/2016,Tue,Mar,10:00 PM,10:00,PM,Edmonton Oilers,2,Arizona Coyotes,4,13408.0,2:25,19069.0,18006.0,14329.0,16827.666666666668
3/22/2016,Tue,Mar,7:00 PM,7:00,PM,Buffalo Sabres,3,Carolina Hurricanes,2,12676.0,2:30,13408.0,19069.0,18006.0,15051.0
3/22/2016,Tue,Mar,7:00 PM,7:00,PM,Philadelphia Flyers,2,Columbus Blue Jackets,3,16230.0,2:57,12676.0,13408.0,19069.0,14104.666666666666
3/22/2016,Tue,Mar,8:30 PM,8:30,PM,Dallas Stars,6,Chicago Blackhawks,2,22034.0,2:27,16230.0,12676.0,13408.0,16980.0
3/22/2016,Tue,Mar,8:30 PM,8:30,PM,Los Angeles Kings,1,Minnesota Wild,2,19018.0,2:32,22034.0,16230.0,12676.0,19094.0
3/22/2016,Tue,Mar,7:30 PM,7:30,PM,Anaheim Ducks,3,Montreal Canadiens,4,21288.0,2:28,19018.0,22034.0,16230.0,20780.0
3/22/2016,Tue,Mar,7:30 PM,7:30,PM,Washington Capitals,4,Ottawa Senators,2,19313.0,2:28,21288.0,19018.0,22034.0,19873.0
3/22/2016,Tue,Mar,10:30 PM,10:30,PM,St. Louis Blues,1,San Jose Sharks,0,15411.0,2:28,19313.0,21288.0,19018.0,18670.666666666668
3/22/2016,Tue,Mar,7:30 PM,7:30,PM,Detroit Red Wings,2,Tampa Bay Lightning,6,19092.0,2:29,15411.0,19313.0,21288.0,17938.666666666668
3/22/2016,Tue,Mar,8:00 PM,8:00,PM,Vancouver Canucks,0,Winnipeg Jets,2,15294.0,2:17,19092.0,15411.0,19313.0,16599.0
3/23/2016,Wed,Mar,7:00 PM,7:00,PM,Ottawa Senators,1,New York Islanders,3,13837.0,2:27,15294.0,19092.0,15411.0,16074.333333333334
3/23/2016,Wed,Mar,8:00 PM,8:00,PM,Boston Bruins,2,New York Rangers,5,18006.0,2:41,13837.0,15294.0,19092.0,15712.333333333334
3/24/2016,Thu,Mar,10:00 PM,10:00,PM,Dallas Stars,1,Arizona Coyotes,3,11887.0,2:28,18006.0,13837.0,15294.0,14576.666666666666
3/24/2016,Thu,Mar,7:00 PM,7:00,PM,Florida Panthers,4,Boston Bruins,1,17565.0,2:45,11887.0,18006.0,13837.0,15819.333333333334
3/24/2016,Thu,Mar,7:00 PM,7:00,PM,Carolina Hurricanes,3,Columbus Blue Jackets,2,16031.0,2:34,17565.0,11887.0,18006.0,15161.0
3/24/2016,Thu,Mar,9:00 PM,9:00,PM,Philadelphia Flyers,4,Colorado Avalanche,2,18087.0,2:28,16031.0,17565.0,11887.0,17227.666666666668
3/24/2016,Thu,Mar,7:30 PM,7:30,PM,Montreal Canadiens,3,Detroit Red Wings,4,20027.0,2:37,18087.0,16031.0,17565.0,18048.333333333332
3/24/2016,Thu,Mar,8:00 PM,8:00,PM,Calgary Flames,2,Minnesota Wild,6,19032.0,2:34,20027.0,18087.0,16031.0,19048.666666666668
3/24/2016,Thu,Mar,8:00 PM,8:00,PM,Vancouver Canucks,2,Nashville Predators,3,17113.0,2:35,19032.0,20027.0,18087.0,18724.0
3/24/2016,Thu,Mar,7:00 PM,7:00,PM,New Jersey Devils,3,Pittsburgh Penguins,0,18610.0,2:21,17113.0,19032.0,20027.0,18251.666666666668
3/24/2016,Thu,Mar,10:30 PM,10:30,PM,Edmonton Oilers,6,San Jose Sharks,3,16570.0,2:28,18610.0,17113.0,19032.0,17431.0
3/24/2016,Thu,Mar,7:30 PM,7:30,PM,Anaheim Ducks,5,Toronto Maple Leafs,6,18935.0,2:38,16570.0,18610.0,17113.0,18038.333333333332
3/24/2016,Thu,Mar,8:00 PM,8:00,PM,Los Angeles Kings,1,Winnipeg Jets,4,15294.0,2:23,18935.0,16570.0,18610.0,16933.0
3/25/2016,Fri,Mar,7:00 PM,7:00,PM,Washington Capitals,1,New Jersey Devils,0,16514.0,2:27,15294.0,18935.0,16570.0,16914.333333333332
3/25/2016,Fri,Mar,8:00 PM,8:00,PM,Vancouver Canucks,0,St. Louis Blues,4,19580.0,2:23,16514.0,15294.0,18935.0,17129.333333333332
3/25/2016,Fri,Mar,7:30 PM,7:30,PM,New York Islanders,4,Tampa Bay Lightning,7,19092.0,2:37,19580.0,16514.0,15294.0,18395.333333333332
3/26/2016,Sat,Mar,10:00 PM,10:00,PM,Philadelphia Flyers,1,Arizona Coyotes,2,16002.0,2:44,19092.0,19580.0,16514.0,18224.666666666668
3/26/2016,Sat,Mar,1:00 PM,1:00,PM,Winnipeg Jets,2,Buffalo Sabres,3,19070.0,2:24,16002.0,19092.0,19580.0,18054.666666666668
3/26/2016,Sat,Mar,7:00 PM,7:00,PM,New York Islanders,4,Carolina Hurricanes,3,11636.0,2:29,19070.0,16002.0,19092.0,15569.333333333334
3/26/2016,Sat,Mar,10:00 PM,10:00,PM,Chicago Blackhawks,4,Calgary Flames,1,19289.0,2:23,11636.0,19070.0,16002.0,16665.0
3/26/2016,Sat,Mar,3:00 PM,3:00,PM,Minnesota Wild,4,Colorado Avalanche,0,18007.0,2:31,19289.0,11636.0,19070.0,16310.666666666666
3/26/2016,Sat,Mar,2:00 PM,2:00,PM,Pittsburgh Penguins,7,Detroit Red Wings,2,20027.0,2:36,18007.0,19289.0,11636.0,19107.666666666668
3/26/2016,Sat,Mar,10:00 PM,10:00,PM,Edmonton Oilers,4,Los Angeles Kings,6,18230.0,2:32,20027.0,18007.0,19289.0,18754.666666666668
3/26/2016,Sat,Mar,7:00 PM,7:00,PM,New York Rangers,5,Montreal Canadiens,2,21288.0,2:22,18230.0,20027.0,18007.0,19848.333333333332
3/26/2016,Sat,Mar,8:00 PM,8:00,PM,Columbus Blue Jackets,1,Nashville Predators,5,17113.0,2:24,21288.0,18230.0,20027.0,18877.0
3/26/2016,Sat,Mar,7:00 PM,7:00,PM,Anaheim Ducks,4,Ottawa Senators,3,18162.0,2:29,17113.0,21288.0,18230.0,18854.333333333332
3/26/2016,Sat,Mar,4:00 PM,4:00,PM,Dallas Stars,4,San Jose Sharks,2,16439.0,2:35,18162.0,17113.0,21288.0,17238.0
3/26/2016,Sat,Mar,7:00 PM,7:00,PM,Florida Panthers,5,Tampa Bay Lightning,2,19092.0,2:28,16439.0,18162.0,17113.0,17897.666666666668
3/26/2016,Sat,Mar,7:00 PM,7:00,PM,Boston Bruins,3,Toronto Maple Leafs,1,19185.0,2:38,19092.0,16439.0,18162.0,18238.666666666668
3/26/2016,Sat,Mar,7:00 PM,7:00,PM,St. Louis Blues,4,Washington Capitals,0,18506.0,2:21,19185.0,19092.0,16439.0,18927.666666666668
3/27/2016,Sun,Mar,5:00 PM,5:00,PM,New Jersey Devils,2,Carolina Hurricanes,3,12792.0,2:23,18506.0,19185.0,19092.0,16827.666666666668
3/27/2016,Sun,Mar,7:30 PM,7:30,PM,Pittsburgh Penguins,3,New York Rangers,2,18006.0,2:42,12792.0,18506.0,19185.0,16434.666666666668
3/27/2016,Sun,Mar,8:00 PM,8:00,PM,Chicago Blackhawks,3,Vancouver Canucks,2,18570.0,2:26,18006.0,12792.0,18506.0,16456.0
3/28/2016,Mon,Mar,10:00 PM,10:00,PM,Calgary Flames,5,Arizona Coyotes,2,14347.0,2:30,18570.0,18006.0,12792.0,16974.333333333332
3/28/2016,Mon,Mar,7:30 PM,7:30,PM,Buffalo Sabres,2,Detroit Red Wings,3,20027.0,2:30,14347.0,18570.0,18006.0,17648.0
3/28/2016,Mon,Mar,9:00 PM,9:00,PM,Anaheim Ducks,2,Edmonton Oilers,1,16839.0,2:27,20027.0,14347.0,18570.0,17071.0
3/28/2016,Mon,Mar,8:00 PM,8:00,PM,Colorado Avalanche,4,Nashville Predators,3,16443.0,2:34,16839.0,20027.0,14347.0,17769.666666666668
3/28/2016,Mon,Mar,7:00 PM,7:00,PM,Winnipeg Jets,2,Philadelphia Flyers,3,19100.0,2:36,16443.0,16839.0,20027.0,17460.666666666668
3/28/2016,Mon,Mar,10:00 PM,10:00,PM,Los Angeles Kings,2,San Jose Sharks,5,17066.0,2:29,19100.0,16443.0,16839.0,17536.333333333332
3/28/2016,Mon,Mar,7:30 PM,7:30,PM,Toronto Maple Leafs,0,Tampa Bay Lightning,3,19092.0,2:31,17066.0,19100.0,16443.0,18419.333333333332
3/28/2016,Mon,Mar,7:00 PM,7:00,PM,Columbus Blue Jackets,1,Washington Capitals,4,18506.0,2:26,19092.0,17066.0,19100.0,18221.333333333332
3/29/2016,Tue,Mar,8:30 PM,8:30,PM,Nashville Predators,2,Dallas Stars,5,18265.0,2:36,18506.0,19092.0,17066.0,18621.0
3/29/2016,Tue,Mar,7:30 PM,7:30,PM,Toronto Maple Leafs,5,Florida Panthers,2,16724.0,2:25,18265.0,18506.0,19092.0,17831.666666666668
3/29/2016,Tue,Mar,8:00 PM,8:00,PM,Chicago Blackhawks,1,Minnesota Wild,4,19190.0,2:19,16724.0,18265.0,18506.0,18059.666666666668
3/29/2016,Tue,Mar,7:30 PM,7:30,PM,Detroit Red Wings,3,Montreal Canadiens,4,21288.0,2:39,19190.0,16724.0,18265.0,19067.333333333332
3/29/2016,Tue,Mar,7:00 PM,7:00,PM,Boston Bruins,1,New Jersey Devils,2,15486.0,2:27,21288.0,19190.0,16724.0,18654.666666666668
3/29/2016,Tue,Mar,7:00 PM,7:00,PM,Carolina Hurricanes,1,New York Islanders,2,13733.0,2:35,15486.0,21288.0,19190.0,16835.666666666668
3/29/2016,Tue,Mar,7:00 PM,7:00,PM,Buffalo Sabres,4,Pittsburgh Penguins,5,18513.0,2:48,13733.0,15486.0,21288.0,15910.666666666666
3/29/2016,Tue,Mar,8:30 PM,8:30,PM,Colorado Avalanche,1,St. Louis Blues,3,19263.0,2:27,18513.0,13733.0,15486.0,17169.666666666668
3/29/2016,Tue,Mar,10:00 PM,10:00,PM,San Jose Sharks,4,Vancouver Canucks,1,18315.0,2:30,19263.0,18513.0,13733.0,18697.0
3/30/2016,Wed,Mar,10:00 PM,10:00,PM,Calgary Flames,3,Anaheim Ducks,8,16004.0,2:32,18315.0,19263.0,18513.0,17860.666666666668
3/30/2016,Wed,Mar,8:00 PM,8:00,PM,Washington Capitals,1,Philadelphia Flyers,2,19850.0,2:50,16004.0,18315.0,19263.0,18056.333333333332
3/30/2016,Wed,Mar,7:30 PM,7:30,PM,Ottawa Senators,2,Winnipeg Jets,1,15294.0,2:18,19850.0,16004.0,18315.0,17049.333333333332
3/31/2016,Thu,Mar,7:00 PM,7:00,PM,Toronto Maple Leafs,1,Buffalo Sabres,4,18873.0,2:40,15294.0,19850.0,16004.0,18005.666666666668
3/31/2016,Thu,Mar,7:00 PM,7:00,PM,New York Rangers,3,Carolina Hurricanes,4,16336.0,2:31,18873.0,15294.0,19850.0,16834.333333333332
3/31/2016,Thu,Mar,8:30 PM,8:30,PM,Arizona Coyotes,1,Dallas Stars,4,18532.0,2:28,16336.0,18873.0,15294.0,17913.666666666668
3/31/2016,Thu,Mar,7:30 PM,7:30,PM,New Jersey Devils,2,Florida Panthers,3,15803.0,2:34,18532.0,16336.0,18873.0,16890.333333333332
3/31/2016,Thu,Mar,10:30 PM,10:30,PM,Calgary Flames,0,Los Angeles Kings,3,18417.0,2:21,15803.0,18532.0,16336.0,17584.0
3/31/2016,Thu,Mar,8:00 PM,8:00,PM,Ottawa Senators,3,Minnesota Wild,2,19032.0,2:20,18417.0,15803.0,18532.0,17750.666666666668
3/31/2016,Thu,Mar,7:00 PM,7:00,PM,Columbus Blue Jackets,3,New York Islanders,4,13857.0,2:30,19032.0,18417.0,15803.0,17102.0
3/31/2016,Thu,Mar,7:00 PM,7:00,PM,Nashville Predators,2,Pittsburgh Penguins,5,18560.0,2:26,13857.0,19032.0,18417.0,17149.666666666668
3/31/2016,Thu,Mar,10:30 PM,10:30,PM,Vancouver Canucks,4,San Jose Sharks,2,15689.0,2:28,18560.0,13857.0,19032.0,16035.333333333334
3/31/2016,Thu,Mar,7:30 PM,7:30,PM,Montreal Canadiens,3,Tampa Bay Lightning,0,19092.0,2:29,15689.0,18560.0,13857.0,17780.333333333332
4/1/2016,Fri,Apr,10:00 PM,10:00,PM,Vancouver Canucks,3,Anaheim Ducks,2,16331.0,2:29,19092.0,15689.0,18560.0,17037.333333333332
4/1/2016,Fri,Apr,9:00 PM,9:00,PM,Washington Capitals,4,Colorado Avalanche,2,18049.0,2:24,16331.0,19092.0,15689.0,17824.0
4/1/2016,Fri,Apr,7:30 PM,7:30,PM,Minnesota Wild,2,Detroit Red Wings,3,20027.0,2:25,18049.0,16331.0,19092.0,18135.666666666668
4/1/2016,Fri,Apr,8:00 PM,8:00,PM,Boston Bruins,6,St. Louis Blues,5,19202.0,2:40,20027.0,18049.0,16331.0,19092.666666666668
4/1/2016,Fri,Apr,8:00 PM,8:00,PM,Chicago Blackhawks,5,Winnipeg Jets,4,15294.0,2:38,19202.0,20027.0,18049.0,18174.333333333332
4/2/2016,Sat,Apr,10:00 PM,10:00,PM,Washington Capitals,0,Arizona Coyotes,3,17125.0,2:18,15294.0,19202.0,20027.0,17207.0
4/2/2016,Sat,Apr,7:00 PM,7:00,PM,Columbus Blue Jackets,5,Carolina Hurricanes,1,11542.0,2:26,17125.0,15294.0,19202.0,14653.666666666666
4/2/2016,Sat,Apr,10:00 PM,10:00,PM,Calgary Flames,5,Edmonton Oilers,0,16839.0,2:25,11542.0,17125.0,15294.0,15168.666666666666
4/2/2016,Sat,Apr,7:00 PM,7:00,PM,Montreal Canadiens,3,Florida Panthers,4,17427.0,2:38,16839.0,11542.0,17125.0,15269.333333333334
4/2/2016,Sat,Apr,4:00 PM,4:00,PM,Dallas Stars,3,Los Angeles Kings,2,18230.0,2:52,17427.0,16839.0,11542.0,17498.666666666668
4/2/2016,Sat,Apr,8:00 PM,8:00,PM,San Jose Sharks,3,Nashville Predators,2,17113.0,2:40,18230.0,17427.0,16839.0,17590.0
4/2/2016,Sat,Apr,1:00 PM,1:00,PM,Pittsburgh Penguins,5,New York Islanders,0,15795.0,2:36,17113.0,18230.0,17427.0,17046.0
4/2/2016,Sat,Apr,7:00 PM,7:00,PM,Buffalo Sabres,4,New York Rangers,3,18006.0,2:31,15795.0,17113.0,18230.0,16971.333333333332
